date,ticker,market,open,high,low,close,adj_close,volume,year,month,month_name,year_month
2021-07-23,LE=F,Live Cattle Futures,121.1500015258789,121.69999694824219,120.57499694824219,121.5,121.5,8280,2021,7,July,2021-07
2021-07-26,LE=F,Live Cattle Futures,121.75,123.5,121.625,123.44999694824219,123.44999694824219,9321,2021,7,July,2021-07
2021-07-27,LE=F,Live Cattle Futures,123.2249984741211,123.9749984741211,122.67500305175781,122.92500305175781,122.92500305175781,10302,2021,7,July,2021-07
2021-07-28,LE=F,Live Cattle Futures,122.94999694824219,123.67500305175781,122.8499984741211,123.07499694824219,123.07499694824219,6489,2021,7,July,2021-07
2021-07-29,LE=F,Live Cattle Futures,123.2249984741211,123.5250015258789,122.42500305175781,122.5,122.5,8304,2021,7,July,2021-07
2021-07-30,LE=F,Live Cattle Futures,122.75,122.75,122.0,122.07499694824219,122.07499694824219,7897,2021,7,July,2021-07
2021-08-02,LE=F,Live Cattle Futures,122.32499694824219,122.6500015258789,121.94999694824219,122.125,122.125,6004,2021,8,August,2021-08
2021-08-03,LE=F,Live Cattle Futures,122.17500305175781,123.5,122.1500015258789,123.25,123.25,7861,2021,8,August,2021-08
2021-08-04,LE=F,Live Cattle Futures,123.4000015258789,124.625,123.05000305175781,124.05000305175781,124.05000305175781,10806,2021,8,August,2021-08
2021-08-05,LE=F,Live Cattle Futures,124.07499694824219,124.30000305175781,122.5,122.57499694824219,122.57499694824219,9285,2021,8,August,2021-08
2021-08-06,LE=F,Live Cattle Futures,122.5999984741211,123.05000305175781,121.30000305175781,123.0,123.0,9960,2021,8,August,2021-08
2021-08-09,LE=F,Live Cattle Futures,123.19999694824219,123.3499984741211,122.6500015258789,123.0,123.0,4001,2021,8,August,2021-08
2021-08-10,LE=F,Live Cattle Futures,123.30000305175781,124.80000305175781,123.0250015258789,123.6500015258789,123.6500015258789,3907,2021,8,August,2021-08
2021-08-11,LE=F,Live Cattle Futures,123.5,123.57499694824219,122.7750015258789,122.94999694824219,122.94999694824219,4304,2021,8,August,2021-08
2021-08-12,LE=F,Live Cattle Futures,122.7249984741211,123.42500305175781,122.44999694824219,123.1500015258789,123.1500015258789,6207,2021,8,August,2021-08
2021-08-13,LE=F,Live Cattle Futures,123.2750015258789,123.44999694824219,122.625,122.75,122.75,2516,2021,8,August,2021-08
2021-08-16,LE=F,Live Cattle Futures,123.0999984741211,123.67500305175781,122.42500305175781,123.5250015258789,123.5250015258789,2096,2021,8,August,2021-08
2021-08-17,LE=F,Live Cattle Futures,123.69999694824219,124.0999984741211,123.2249984741211,123.30000305175781,123.30000305175781,1400,2021,8,August,2021-08
2021-08-18,LE=F,Live Cattle Futures,123.30000305175781,124.2249984741211,123.1500015258789,124.0250015258789,124.0250015258789,3547,2021,8,August,2021-08
2021-08-19,LE=F,Live Cattle Futures,123.5999984741211,123.75,123.05000305175781,123.4000015258789,123.4000015258789,4598,2021,8,August,2021-08
2021-08-20,LE=F,Live Cattle Futures,123.4000015258789,124.375,123.30000305175781,124.2750015258789,124.2750015258789,1756,2021,8,August,2021-08
2021-08-23,LE=F,Live Cattle Futures,124.30000305175781,127.17500305175781,124.30000305175781,126.44999694824219,126.44999694824219,1748,2021,8,August,2021-08
2021-08-24,LE=F,Live Cattle Futures,126.9749984741211,127.4749984741211,125.69999694824219,125.80000305175781,125.80000305175781,2156,2021,8,August,2021-08
2021-08-25,LE=F,Live Cattle Futures,126.0,126.1500015258789,124.30000305175781,124.42500305175781,124.42500305175781,1016,2021,8,August,2021-08
2021-08-26,LE=F,Live Cattle Futures,124.25,124.2750015258789,123.05000305175781,123.2750015258789,123.2750015258789,1822,2021,8,August,2021-08
2021-08-27,LE=F,Live Cattle Futures,123.1500015258789,123.4000015258789,120.17500305175781,122.0,122.0,719,2021,8,August,2021-08
2021-08-30,LE=F,Live Cattle Futures,123.5999984741211,123.5999984741211,120.0999984741211,120.25,120.25,279,2021,8,August,2021-08
2021-08-31,LE=F,Live Cattle Futures,121.875,123.0,118.69999694824219,118.94999694824219,118.94999694824219,33017,2021,8,August,2021-08
2021-09-01,LE=F,Live Cattle Futures,126.92500305175781,128.1750030517578,126.5250015258789,127.57499694824219,127.57499694824219,30567,2021,9,September,2021-09
2021-09-02,LE=F,Live Cattle Futures,127.4749984741211,128.02499389648438,125.875,126.05000305175781,126.05000305175781,24313,2021,9,September,2021-09
2021-09-03,LE=F,Live Cattle Futures,126.42500305175781,126.5999984741211,124.625,124.80000305175781,124.80000305175781,29150,2021,9,September,2021-09
2021-09-07,LE=F,Live Cattle Futures,125.67500305175781,125.75,123.67500305175781,123.75,123.75,28612,2021,9,September,2021-09
2021-09-08,LE=F,Live Cattle Futures,124.0,124.55000305175781,123.0250015258789,123.0999984741211,123.0999984741211,40793,2021,9,September,2021-09
2021-09-09,LE=F,Live Cattle Futures,123.4000015258789,124.44999694824219,123.0999984741211,123.75,123.75,32087,2021,9,September,2021-09
2021-09-10,LE=F,Live Cattle Futures,123.82499694824219,124.32499694824219,123.0250015258789,123.42500305175781,123.42500305175781,28538,2021,9,September,2021-09
2021-09-13,LE=F,Live Cattle Futures,121.9749984741211,123.67500305175781,120.8499984741211,122.2750015258789,122.2750015258789,36894,2021,9,September,2021-09
2021-09-14,LE=F,Live Cattle Futures,122.80000305175781,125.05000305175781,122.67500305175781,124.125,124.125,34186,2021,9,September,2021-09
2021-09-15,LE=F,Live Cattle Futures,124.4000015258789,124.5250015258789,123.5250015258789,124.17500305175781,124.17500305175781,15057,2021,9,September,2021-09
2021-09-16,LE=F,Live Cattle Futures,124.07499694824219,124.2249984741211,123.30000305175781,123.5999984741211,123.5999984741211,10603,2021,9,September,2021-09
2021-09-17,LE=F,Live Cattle Futures,123.5,123.5,122.5250015258789,122.80000305175781,122.80000305175781,10741,2021,9,September,2021-09
2021-09-20,LE=F,Live Cattle Futures,122.375,122.94999694824219,121.80000305175781,122.7750015258789,122.7750015258789,9248,2021,9,September,2021-09
2021-09-21,LE=F,Live Cattle Futures,123.19999694824219,123.5999984741211,122.3499984741211,122.44999694824219,122.44999694824219,7894,2021,9,September,2021-09
2021-09-22,LE=F,Live Cattle Futures,122.875,123.44999694824219,122.69999694824219,123.2750015258789,123.2750015258789,7462,2021,9,September,2021-09
2021-09-23,LE=F,Live Cattle Futures,123.4000015258789,123.92500305175781,123.0250015258789,123.2249984741211,123.2249984741211,6940,2021,9,September,2021-09
2021-09-24,LE=F,Live Cattle Futures,123.30000305175781,123.32499694824219,122.5999984741211,122.92500305175781,122.92500305175781,6581,2021,9,September,2021-09
2021-09-27,LE=F,Live Cattle Futures,122.69999694824219,123.80000305175781,122.0999984741211,122.4000015258789,122.4000015258789,8878,2021,9,September,2021-09
2021-09-28,LE=F,Live Cattle Futures,122.4000015258789,122.4749984741211,121.82499694824219,122.0,122.0,7157,2021,9,September,2021-09
2021-09-29,LE=F,Live Cattle Futures,122.0,122.69999694824219,121.19999694824219,121.7750015258789,121.7750015258789,9176,2021,9,September,2021-09
2021-09-30,LE=F,Live Cattle Futures,121.9000015258789,122.2750015258789,120.3499984741211,120.57499694824219,120.57499694824219,9512,2021,9,September,2021-09
2021-10-01,LE=F,Live Cattle Futures,121.0,121.6500015258789,120.25,120.4000015258789,120.4000015258789,6496,2021,10,October,2021-10
2021-10-04,LE=F,Live Cattle Futures,120.92500305175781,122.9749984741211,120.5250015258789,122.625,122.625,4647,2021,10,October,2021-10
2021-10-05,LE=F,Live Cattle Futures,122.9749984741211,123.4000015258789,122.5,122.82499694824219,122.82499694824219,2241,2021,10,October,2021-10
2021-10-06,LE=F,Live Cattle Futures,122.94999694824219,124.0,122.625,123.82499694824219,123.82499694824219,2714,2021,10,October,2021-10
2021-10-07,LE=F,Live Cattle Futures,123.9749984741211,125.3499984741211,123.7249984741211,125.2750015258789,125.2750015258789,2775,2021,10,October,2021-10
2021-10-08,LE=F,Live Cattle Futures,125.4000015258789,125.6500015258789,125.19999694824219,125.57499694824219,125.57499694824219,1271,2021,10,October,2021-10
2021-10-11,LE=F,Live Cattle Futures,125.6500015258789,125.7249984741211,125.2249984741211,125.625,125.625,1108,2021,10,October,2021-10
2021-10-12,LE=F,Live Cattle Futures,125.4000015258789,125.57499694824219,124.8499984741211,125.0250015258789,125.0250015258789,1800,2021,10,October,2021-10
2021-10-13,LE=F,Live Cattle Futures,125.05000305175781,125.05000305175781,124.44999694824219,124.7750015258789,124.7750015258789,2258,2021,10,October,2021-10
2021-10-14,LE=F,Live Cattle Futures,124.9000015258789,125.9000015258789,124.80000305175781,125.75,125.75,3060,2021,10,October,2021-10
2021-10-15,LE=F,Live Cattle Futures,125.5,126.0,125.375,125.9749984741211,125.9749984741211,3992,2021,10,October,2021-10
2021-10-18,LE=F,Live Cattle Futures,125.75,125.82499694824219,125.125,125.44999694824219,125.44999694824219,2934,2021,10,October,2021-10
2021-10-19,LE=F,Live Cattle Futures,125.5,125.80000305175781,124.875,125.0,125.0,2491,2021,10,October,2021-10
2021-10-20,LE=F,Live Cattle Futures,125.25,126.05000305175781,124.9000015258789,125.94999694824219,125.94999694824219,1202,2021,10,October,2021-10
2021-10-21,LE=F,Live Cattle Futures,125.94999694824219,125.94999694824219,124.5250015258789,124.9749984741211,124.9749984741211,1257,2021,10,October,2021-10
2021-10-22,LE=F,Live Cattle Futures,124.75,124.9749984741211,123.9749984741211,124.0999984741211,124.0999984741211,878,2021,10,October,2021-10
2021-10-25,LE=F,Live Cattle Futures,125.32499694824219,125.7750015258789,124.69999694824219,125.0250015258789,125.0250015258789,575,2021,10,October,2021-10
2021-10-26,LE=F,Live Cattle Futures,125.07499694824219,127.30000305175781,124.94999694824219,126.82499694824219,126.82499694824219,593,2021,10,October,2021-10
2021-10-27,LE=F,Live Cattle Futures,126.69999694824219,127.5,126.67500305175781,127.2249984741211,127.2249984741211,650,2021,10,October,2021-10
2021-10-28,LE=F,Live Cattle Futures,127.25,127.25,124.0,124.5,124.5,523,2021,10,October,2021-10
2021-10-29,LE=F,Live Cattle Futures,124.6500015258789,127.4000015258789,124.6500015258789,127.375,127.375,24957,2021,10,October,2021-10
2021-11-01,LE=F,Live Cattle Futures,129.27499389648438,130.0749969482422,128.72500610351562,128.85000610351562,128.85000610351562,19705,2021,11,November,2021-11
2021-11-02,LE=F,Live Cattle Futures,128.89999389648438,130.4250030517578,128.875,129.9499969482422,129.9499969482422,21275,2021,11,November,2021-11
2021-11-03,LE=F,Live Cattle Futures,130.89999389648438,132.39999389648438,130.625,131.64999389648438,131.64999389648438,27572,2021,11,November,2021-11
2021-11-04,LE=F,Live Cattle Futures,131.5749969482422,132.0,130.5500030517578,130.625,130.625,23398,2021,11,November,2021-11
2021-11-05,LE=F,Live Cattle Futures,130.85000610351562,131.9250030517578,130.6750030517578,131.8000030517578,131.8000030517578,31050,2021,11,November,2021-11
2021-11-08,LE=F,Live Cattle Futures,131.6999969482422,132.5,131.6999969482422,132.10000610351562,132.10000610351562,30902,2021,11,November,2021-11
2021-11-09,LE=F,Live Cattle Futures,131.875,132.375,131.39999389648438,132.1999969482422,132.1999969482422,30503,2021,11,November,2021-11
2021-11-10,LE=F,Live Cattle Futures,131.89999389648438,132.375,131.3000030517578,132.0,132.0,31903,2021,11,November,2021-11
2021-11-11,LE=F,Live Cattle Futures,132.14999389648438,132.3249969482422,131.375,131.875,131.875,25671,2021,11,November,2021-11
2021-11-12,LE=F,Live Cattle Futures,131.89999389648438,132.625,131.47500610351562,132.125,132.125,21703,2021,11,November,2021-11
2021-11-15,LE=F,Live Cattle Futures,131.77499389648438,132.3000030517578,131.5,131.77499389648438,131.77499389648438,14062,2021,11,November,2021-11
2021-11-16,LE=F,Live Cattle Futures,131.77499389648438,132.1750030517578,131.6750030517578,131.72500610351562,131.72500610351562,10213,2021,11,November,2021-11
2021-11-17,LE=F,Live Cattle Futures,131.9250030517578,132.375,131.8000030517578,132.22500610351562,132.22500610351562,13364,2021,11,November,2021-11
2021-11-18,LE=F,Live Cattle Futures,132.4499969482422,133.27499389648438,132.39999389648438,133.14999389648438,133.14999389648438,9596,2021,11,November,2021-11
